budget,log_budget,popularity,log_popularity,vote_average,vote_count,log_vote_count,runtime,release_year,release_month,release_quarter,release_dow,genre_count,prod_company_count,cast_size,star_power_count,season_winter,season_spring,season_summer,season_fall,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,pc_Warner_Bros.,pc_Universal_Pictures,pc_Paramount_Pictures,pc_Twentieth_Century_Fox_Film_Corporation,pc_Columbia_Pictures,pc_New_Line_Cinema,pc_Metro-Goldwyn-Mayer_(MGM),pc_Touchstone_Pictures,pc_Walt_Disney_Pictures,pc_Relativity_Media
4000000.0,15.201805169084134,1.390659,0.871569060153851,4.1,8.0,2.1972245773362196,78.0,2012.0,10.0,4.0,5.0,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000.0,15.201805169084134,1.923514,1.0727863174026933,5.2,20.0,3.044522437723423,0.0,2012.0,7.0,3.0,5.0,3,2,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,4.118612,1.6328833085488632,4.4,21.0,3.091042453358316,113.0,2014.0,2.0,1.0,4.0,3,1,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900000.0,15.176487367510099,9.541688,2.355337682092942,7.5,89.0,4.499809670330265,120.0,1966.0,12.0,4.0,0.0,2,2,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000.0,15.150511887854474,17.234745,2.9033288400663473,7.7,381.0,5.945420608606575,121.0,1976.0,11.0,4.0,0.0,1,2,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4000000.0,15.201805169084134,48.98255,3.9116739445134727,7.7,970.0,6.878326468291325,238.0,1939.0,12.0,4.0,4.0,3,2,133,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1.972668,1.0894598660681354,6.5,18.0,2.9444389791664403,98.0,2014.0,7.0,3.0,3.0,1,5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000.0,15.150511887854474,3.490215,1.5019005847948343,6.2,38.0,3.6635616461296463,123.0,1965.0,4.0,2.0,2.0,2,2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768785.0,15.142263491650816,1.726175,1.0028995278389174,7.3,22.0,3.1354942159291497,107.0,1950.0,5.0,2.0,2.0,5,1,6,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
967686.0,13.782663966863328,20.544999,3.070143724653319,7.0,423.0,6.049733455231958,101.0,2010.0,5.0,2.0,4.0,3,4,20,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.389471,0.3289230991657822,6.7,9.0,2.302585092994046,115.0,2005.0,5.0,2.0,4.0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,8.45342,2.2463765807958236,6.5,195.0,5.278114659230517,101.0,2009.0,9.0,3.0,5.0,4,3,16,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700000.0,15.123843647884687,0.90522,0.6445974874750244,6.6,17.0,2.8903717578961645,102.0,1948.0,6.0,2.0,4.0,2,1,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3800000.0,15.150511887854474,2.201678,1.163675047369154,6.0,21.0,3.091042453358316,95.0,2009.0,9.0,3.0,4.0,3,1,12,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000.0,15.201805169084134,3.771652,1.5626925761783275,6.6,66.0,4.204692619390966,109.0,2006.0,10.0,4.0,0.0,2,3,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600000.0,15.096444681204078,21.119209,3.0964464165210774,7.4,299.0,5.703782474656201,113.0,1969.0,5.0,2.0,6.0,1,3,49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,17.002623,2.890517469501935,6.8,363.0,5.8971538676367405,91.0,1997.0,8.0,3.0,2.0,1,3,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500000.0,15.068273812173887,46.116885,3.8526314293482664,7.1,1074.0,6.980075940561763,88.0,1980.0,7.0,3.0,2.0,1,1,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5000000.0,15.424948670398354,1.398981,0.8750440638595417,5.3,11.0,2.4849066497880004,88.0,2015.0,8.0,3.0,6.0,3,4,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,25.5748,3.2799633983295133,7.0,503.0,6.222576268071369,91.0,1995.0,4.0,2.0,2.0,1,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500000.0,15.068273812173887,3.418871,1.4858842335975895,7.2,173.0,5.159055299214529,97.0,1993.0,5.0,2.0,2.0,3,1,12,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500000.0,15.068273812173887,10.729884,2.4621397734434254,5.9,129.0,4.867534450455582,92.0,1987.0,5.0,2.0,4.0,1,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716946.0,15.128413190366862,2.676535,1.3019707325326664,6.9,47.0,3.871201010907891,121.0,1970.0,5.0,2.0,2.0,3,1,13,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,7.821438,2.177184895278113,7.4,82.0,4.418840607796598,134.0,1967.0,12.0,4.0,3.0,2,2,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,3.281509,1.4543055175489328,7.4,46.0,3.8501476017100584,149.0,1959.0,6.0,2.0,3.0,1,1,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,2.938973,1.3709200294336694,6.2,35.0,3.58351893845611,121.0,1966.0,2.0,1.0,2.0,5,1,15,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,10.219942,2.417692730740726,7.1,158.0,5.0689042022202315,116.0,1972.0,5.0,2.0,3.0,4,1,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,50.319662,3.9380739535994804,6.3,1434.0,7.268920128193722,92.0,2016.0,2.0,1.0,4.0,2,9,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.593068,0.4656617167714091,5.4,8.0,2.1972245773362196,93.0,1998.0,5.0,2.0,2.0,2,2,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,8.406025,2.2413504413972745,5.7,70.0,4.2626798770413155,96.0,1996.0,8.0,3.0,0.0,2,1,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000.0,16.118095750958314,5.588652,1.8853487752386815,6.8,81.0,4.406719247264253,105.0,1998.0,1.0,1.0,2.0,1,3,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,14.508658238524095,25.894065,3.2919056302947194,7.8,626.0,6.440946540632921,129.0,2009.0,8.0,3.0,3.0,4,9,31,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.280081,1.4539719346482702,4.8,36.0,3.6109179126442243,94.0,2008.0,10.0,4.0,3.0,2,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600000.0,15.096444681204078,35.674774,3.6020891617742032,7.6,742.0,6.610696044717759,84.0,1987.0,3.0,1.0,4.0,3,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.115754,1.4148220494218506,5.4,43.0,3.784189633918261,81.0,2001.0,6.0,2.0,4.0,2,0,20,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000.0,13.815511557963774,20.466433,3.0664904592897875,3.8,476.0,6.1675164908883415,86.0,2013.0,7.0,3.0,3.0,2,3,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.015597,0.015476616925157796,5.4,4.0,1.6094379124341003,105.0,1999.0,4.0,2.0,3.0,2,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,12.982319,2.637793602877453,6.7,583.0,6.369900982828227,103.0,2010.0,10.0,4.0,4.0,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.595136,0.4669589990595104,5.8,9.0,2.302585092994046,104.0,2006.0,1.0,1.0,6.0,2,0,18,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,3.643608,1.5354916502815346,6.7,28.0,3.367295829986474,98.0,2006.0,2.0,1.0,1.0,2,2,15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,6.396936,2.001065860412021,5.6,90.0,4.51085950651685,91.0,2004.0,1.0,1.0,2.0,1,4,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.909067,0.6466146410371051,2.9,7.0,2.0794415416798357,111.0,2016.0,1.0,1.0,4.0,2,1,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,1.348114,0.853612452746356,5.2,10.0,2.3978952727983707,98.0,2008.0,9.0,3.0,5.0,4,1,9,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.964802,0.6753914768854776,2.0,1.0,0.6931471805599453,104.0,1999.0,9.0,3.0,3.0,4,1,6,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.042346,0.041473941956334436,0.0,0.0,0.0,200.0,2016.0,4.0,2.0,4.0,1,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,1.271621,0.8204936735637238,4.6,10.0,2.3978952727983707,96.0,2009.0,4.0,2.0,5.0,3,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,25.891466,3.291808987203029,7.9,419.0,6.040254711277414,78.0,2013.0,1.0,1.0,4.0,2,4,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,1.618138,0.9624633780923684,0.0,0.0,0.0,100.0,2015.0,9.0,3.0,4.0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,4.304341,1.668525541918033,3.3,19.0,2.995732273553991,85.0,2013.0,12.0,4.0,4.0,4,0,5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,3.158056,1.4250476573585964,5.3,37.0,3.6375861597263857,92.0,2014.0,3.0,1.0,1.0,3,5,15,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.230779,1.4423861368591773,5.0,11.0,2.4849066497880004,86.0,2015.0,6.0,2.0,4.0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440000.0,15.050982320047213,1.913302,1.069287145792756,3.6,6.0,1.9459101490553132,90.0,2014.0,1.0,1.0,0.0,3,0,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400000.0,15.039286283703994,5.690619,1.9007063960183015,6.5,84.0,4.442651256490317,94.0,1977.0,12.0,4.0,6.0,2,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8000000.0,15.894952224644102,17.537154,2.91977704242135,6.9,358.0,5.883322388488279,80.0,2005.0,1.0,1.0,2.0,2,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,15.068273812173887,26.259389,3.3053980122240905,6.7,524.0,6.263398262591624,107.0,2011.0,9.0,3.0,2.0,2,4,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.419431,0.8835323885556794,6.2,15.0,2.772588722239781,100.0,2011.0,6.0,2.0,3.0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,11.637458,2.5366652608989306,6.0,127.0,4.852030263919617,92.0,2008.0,9.0,3.0,4.0,2,6,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300000.0,15.009433329466965,143.34728766999996,4.97222211597744,8.3,4254.0,8.355850041007475,105.0,2014.0,10.0,4.0,4.0,1,3,51,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300000.0,15.009433329466965,44.356711,3.814558147972263,8.1,1814.0,7.503840746698951,130.0,2002.0,2.0,1.0,1.0,2,7,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.0,13.304686600863562,4.859873,1.7681279309991236,6.8,97.0,4.584967478670572,99.0,1999.0,6.0,2.0,4.0,2,1,9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400000.0,15.039286283703994,6.723057,2.0442102701114897,6.8,47.0,3.871201010907891,118.0,2015.0,3.0,1.0,4.0,2,4,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.069605,1.4035459431476411,6.4,66.0,4.204692619390966,85.0,2006.0,11.0,4.0,1.0,4,3,13,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000.0,15.150511887854474,21.826888,3.1279391393800506,7.9,927.0,6.833031732786201,115.0,2012.0,8.0,3.0,1.0,1,9,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,15.128316,2.780576484950981,7.4,344.0,5.84354441703136,94.0,1983.0,11.0,4.0,4.0,2,2,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1.814802,1.0348919216400598,6.7,37.0,3.6375861597263857,91.0,2006.0,9.0,3.0,5.0,2,5,22,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300000.0,15.274125813221904,5.643023,1.893567130968244,6.2,66.0,4.204692619390966,98.0,1982.0,8.0,3.0,4.0,5,1,15,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300000.0,15.009433329466965,2.964785,1.3774516291525514,4.1,9.0,2.302585092994046,96.0,2014.0,11.0,4.0,5.0,1,2,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,14.508658238524095,0.11615,0.10988526352924288,8.0,1.0,0.6931471805599453,92.0,1999.0,10.0,4.0,4.0,2,1,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,13.437038,2.669796987770001,6.8,174.0,5.1647859739235145,128.0,2008.0,9.0,3.0,2.0,1,2,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000.0,14.978661680269907,26.180367,3.302494911207262,7.5,863.0,6.761572768804055,136.0,1968.0,6.0,2.0,2.0,3,2,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3200000.0,14.978661680269907,11.735287,2.5443766444947173,7.4,265.0,5.583496308781699,123.0,1962.0,4.0,2.0,6.0,1,2,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,8.308442,2.2309217303461386,6.9,150.0,5.017279836814924,99.0,2009.0,7.0,3.0,2.0,2,5,24,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,3.027892,1.3932431621830559,6.9,101.0,4.624972813284271,101.0,2004.0,1.0,1.0,6.0,3,3,16,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000.0,14.978661680269907,11.933449,2.559816901220096,6.8,347.0,5.8522024797744745,105.0,2010.0,9.0,3.0,5.0,3,3,31,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,8.825113,2.2849416589614506,6.1,160.0,5.081404364984463,95.0,2005.0,10.0,4.0,4.0,3,3,20,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700000.0,14.80876270134486,17.332585,2.9086800775494583,7.0,418.0,6.037870919922137,109.0,1978.0,7.0,3.0,3.0,1,3,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2500000.0,14.731801689838349,47.812466,3.8879857310567685,7.2,987.0,6.895682697747868,110.0,1964.0,9.0,3.0,3.0,3,3,27,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400000.0,14.690979711984754,11.753553,2.545809899450758,5.7,112.0,4.727387818712341,110.0,2012.0,9.0,3.0,2.0,2,3,32,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180000.0,14.97239206922172,42.868495,3.781196408685855,8.0,1076.0,6.981934677156389,130.0,1946.0,12.0,4.0,4.0,3,2,108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000.0,15.201805169084134,63.513324,4.166871776111741,7.8,2655.0,7.884576510596324,93.0,1996.0,2.0,1.0,4.0,2,5,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.918959,1.0712270458672009,6.3,15.0,2.772588722239781,115.0,2000.0,8.0,3.0,4.0,1,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,22.789649,3.1692505701076628,5.7,722.0,6.583409222158765,91.0,2010.0,10.0,4.0,2.0,2,3,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,5.735912,1.9074532127216723,7.4,54.0,4.007333185232471,91.0,1998.0,9.0,3.0,1.0,2,3,56,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000.0,15.201805169084134,11.414843,2.5188927728874178,7.3,453.0,6.118097198041348,120.0,2002.0,10.0,4.0,2.0,1,7,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,6.017273,1.9483746810285292,6.9,49.0,3.912023005428146,111.0,2014.0,5.0,2.0,4.0,1,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,21.607228,3.118269678154613,5.7,361.0,5.8916442118257715,87.0,1985.0,10.0,4.0,3.0,1,2,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000000.0,14.914123179965662,7.961559,2.192944207387086,6.9,156.0,5.056245805348308,117.0,1985.0,12.0,4.0,4.0,2,3,25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,54.403033,4.0146343395470785,6.0,2428.0,7.795234929002173,86.0,2013.0,5.0,2.0,4.0,3,5,15,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,41.045084,3.738742471142302,6.7,1573.0,7.3613754289773485,110.0,2012.0,3.0,1.0,3.0,3,5,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,0.295226,0.2586851972996329,5.0,1.0,0.6931471805599453,113.0,2002.0,8.0,3.0,3.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,16.553594,2.8652587152708042,7.6,165.0,5.111987788356544,108.0,1958.0,2.0,1.0,0.0,2,2,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000000.0,14.914123179965662,24.393296,3.2344852021791146,6.2,361.0,5.8916442118257715,95.0,1970.0,5.0,2.0,4.0,3,2,16,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3000000.0,14.914123179965662,11.241802,2.504856488470274,5.3,106.0,4.672828834461906,98.0,1997.0,8.0,3.0,4.0,3,1,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16000000.0,16.588099342704055,9.18885,2.3212939851250227,5.9,137.0,4.927253685157205,93.0,2000.0,7.0,3.0,5.0,5,8,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,11.158167,2.4980011250440066,5.7,216.0,5.37989735354046,86.0,1986.0,8.0,3.0,4.0,3,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3000000.0,14.914123179965662,23.109959,3.1826249916524385,7.7,542.0,6.297109319933935,161.0,1957.0,10.0,4.0,2.0,3,2,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,1.586598,0.9503434987829034,4.7,25.0,3.258096538021482,100.0,1990.0,4.0,2.0,4.0,3,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000000.0,14.508658238524095,3.832858,1.575438011094663,6.7,86.0,4.465908118654584,121.0,1976.0,4.0,2.0,4.0,3,1,16,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,22.889294,3.1734304087871905,8.1,483.0,6.182084906716632,125.0,1960.0,6.0,2.0,2.0,3,2,23,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,10.341982,2.4285110625688877,4.2,193.0,5.267858159063328,87.0,1993.0,8.0,3.0,4.0,3,2,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000000.0,14.914123179965662,7.924982,2.1888543108569465,6.4,120.0,4.795790545596741,128.0,1966.0,7.0,3.0,2.0,2,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,1.697846,0.9924536768384645,6.4,28.0,3.367295829986474,100.0,2005.0,9.0,3.0,0.0,3,1,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,14.936661,2.7686221783956917,6.6,367.0,5.908082938168931,84.0,2015.0,4.0,2.0,3.0,3,5,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,14.914123179965662,0.720091,0.5423771964025812,7.0,11.0,2.4849066497880004,97.0,1985.0,10.0,4.0,4.0,3,4,10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.0,0.0,2.747402,1.3210627998855005,5.3,36.0,3.6109179126442243,84.0,2009.0,2.0,1.0,4.0,3,3,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
